lga_name,year,facilities_per_10k,avg_distance_km,u5mr_mean,coverage_5km,towers_per_10k,population_density,pop_pct_60min
Ibadan South West,2018,0.23596306,-0.60088646,-0.52158135,-0.25363252,-0.29472452,0.18495026,0.0
Ibadan South East,2018,0.78059226,-0.6906048,-0.95247996,-0.26525584,-0.3135997,0.16819963,0.0
Abeokuta South,2018,-0.52717954,-0.5827532,-0.87179536,-0.22973005,-0.35957226,0.15749097,0.0
Alimosho,2018,0.6652347,-0.68533945,-0.3084243,-0.23853742,-0.3406295,0.14874399,0.0
Ifako/Ijaye,2018,0.2328295,-0.71510947,-1.2071733,-0.24298313,-0.16591328,0.16521865,0.0
Ikorodu,2018,-0.6367162,-0.6594783,0.79962015,-0.25243455,-0.31332573,0.09719281,0.0
Ifo,2018,-0.5280833,-0.59342265,-1.2168545,0.022552574,-0.13960059,0.14787497,0.0
Ikeja,2018,-0.72890955,-0.73635143,-0.02474499,-0.2521534,-0.3776856,0.13298099,0.0
Ewekoro,2018,-1.1783141,-0.2757397,-1.2491522,-0.10996194,-0.3603369,-0.13240723,0.0
Ojo,2018,0.5740725,-0.6531809,0.45133194,-0.24914196,-0.3769085,0.15151352,0.0
Badagry,2018,-0.47315326,-0.73670614,0.36864603,-0.26400355,-0.29276386,0.048346642,0.0
Obafemi Owode,2018,-1.0918995,-0.66142815,-1.2480309,-0.13419375,-0.37461114,-0.11000997,0.0
Ipokia,2018,-0.9422654,-0.22117658,-0.26396802,-0.120392755,0.3823156,0.016082855,0.0
Ohimini,2018,-1.1871531,0.17582726,-0.80940473,-0.2874977,-0.34307596,-0.10379616,0.0
Ilorin West,2018,0.7199973,-0.51634413,0.6043071,-0.26501182,-0.3734764,0.14255886,0.0
Asa,2018,-0.7762364,0.15097784,1.1082101,0.037711356,-0.34693834,-0.11572761,0.0
Eastern Obolo,2024,0.79502904,-0.109389335,-0.24441615,-0.26246613,0.38992906,0.095984735,0.39958854446890163
Ekeremor,2024,1.0874821,0.7254087,-0.027684394,0.26191682,0.36715525,-0.0003988616,1.8497539311782378
Degema,2024,1.1498553,0.59507227,0.09148478,0.42104724,0.38860673,0.18565327,1.7536103696284475
Andoni,2024,1.1009175,0.28824636,0.04305052,0.036033712,0.36105108,0.14804272,0.5812884301359158
Akpabuyo,2024,0.43117994,-0.30313718,-1.2540435,0.20804583,0.26825434,0.087223954,-0.17498369241198777
Oron,2024,0.7161257,-0.013223976,0.9540074,0.36149493,0.17439684,0.21161443,-0.25166962841003493
Bakassi,2024,-1.0855815,0.36311975,-0.3084413,0.27485275,0.38248354,-0.07224313,0.045059161254050004
Calabar South,2024,-0.40414402,-0.25391665,-0.7200009,0.30169836,-0.06779244,0.2111453,-0.20674540470968672
Udung Uko,2024,0.81987166,-0.17434143,-0.27096012,0.04037764,0.36475638,0.15416792,-0.25166962841003493
Southern Ijaw,2024,0.81743973,-0.03824298,-0.048487686,0.27277812,0.3554878,-0.064870164,1.5040949360825633
Iwajowa,2024,0.3954875,0.64030415,-0.9118039,0.3696605,0.317148,-0.1704273,0.13204619313243143
Ibarapa North,2024,0.40952334,0.5426412,-1.2398765,0.29489538,0.30705827,-0.14119676,-0.26626284757384255
Okrika,2024,1.0951852,0.7237256,-1.1232862,0.44630837,0.26946586,0.15363118,0.016158864478666476
Imeko Afon,2024,-0.5518537,-0.32675898,1.0253497,0.28086305,0.29825243,-0.13725676,0.15808507438549954
Ibeno,2024,0.42033195,0.504865,-0.3327099,0.100568645,-0.05944467,0.045074515,0.048206718328596694
Nembe,2024,0.9383522,0.65694207,-0.7115815,0.3177624,0.35796598,0.0037810327,0.7057600053566262
Ilaje,2024,0.6506897,0.3622558,-0.7117587,0.142603,0.2375613,-0.009770791,1.142984297166387
Brass,2024,0.8906593,0.42375457,-0.8340284,0.30698812,0.35213548,-0.019475916,2.373392971761917
Warri North,2024,0.87260467,0.5100991,-0.7430519,0.3632802,0.34358987,-0.14981319,1.7192733833606653
Ese Odo,2024,0.7066903,0.6085517,-0.3845986,0.14397855,0.36701488,0.0077908817,0.7609853249373095
Jalingo,2024,-0.772432,-0.6867023,-0.5814682,-0.27778795,-0.285382,0.06636206,-0.2502389206488774
Burutu,2024,1.1052692,0.7641572,-0.9816682,0.2832138,0.30974928,-0.035835378,1.9149942050870241
Girei,2024,-0.0034395347,0.58401424,0.38225868,0.14992936,-0.29556802,-0.09239187,0.007574617911720998
Yorro,2024,-1.1149805,0.23071444,-1.2087253,0.14048909,-0.1622436,-0.14311074,0.7592684756239203
Ardo-Kola,2024,-1.1603016,0.5739838,1.3179744,0.18474764,-0.18367761,-0.13043898,0.3887151654841036
Yola North,2024,-0.13463524,-0.47251013,0.45265594,-0.22789286,-0.33414412,0.16068424,-0.27055497085731506
Yola South,2024,-0.2767898,0.5316999,-0.7039974,0.08725603,-0.28171432,-0.027299024,-0.24537451426094156
Mbo,2024,0.73985213,-0.27962896,-0.25590268,-0.06874406,0.3809481,0.08369382,-0.04965369253458273
Lau,2024,-1.0372175,0.5846795,0.8839545,0.08174958,0.017122038,-0.119785964,-0.15466764220355012
Ibarapa Central,2024,0.69400936,-0.20148863,-0.8729835,0.27552086,0.20238638,0.04282925,-0.24337152339532073
Abeokuta North,2024,-0.9495495,0.36560428,-1.1645864,0.17014189,-0.36537609,0.01109412,-0.23307042751498608
Bonny,2024,1.14988,-0.499351,-0.27137208,0.13739486,0.3694032,0.16400187,-0.045075427698878526
Warri South-West,2024,1.128849,0.7367611,-0.7621643,0.3946387,0.3594033,-0.04817281,1.7358695933900936
Warri South,2024,0.17476396,0.22632119,-0.87971264,0.39600742,-0.03612294,0.18929727,-0.15981819014371765
Akuku Toru,2024,1.0534385,0.51255554,1.1980988,0.33387014,0.32083684,-0.05076197,0.7295097541918426
Isokan,2024,-0.20839463,-0.08473308,-1.2207186,-0.11285712,-0.074979044,0.07767173,-0.27313024482739884
Irewole,2024,0.23020697,-0.40062883,-1.2392435,-0.13988218,-0.2594803,0.10115394,-0.27313024482739884
Essien Udim,2024,1.0839179,0.52931243,-1.169633,-0.2617318,-0.1447584,0.12429773,-0.27313024482739884
Onna,2024,0.66438836,-0.6589555,1.0450807,-0.28850853,0.04574492,0.092243545,-0.2591093087680546
Udenu,2024,-0.6314487,-0.44798473,-1.2342259,-0.25478628,-0.26455617,0.10715985,-0.27313024482739884
Ogu Bolo,2024,1.0937859,0.5152301,0.073238924,0.21027839,0.35287124,0.1495486,-0.042500153728794766
Enugu South,2024,-0.51565456,-0.3408554,0.084439754,-0.23648076,-0.32577026,0.18075125,-0.27313024482739884
Ikot Ekpene,2024,0.14373891,-0.5133454,-1.228663,-0.27084264,-0.33967352,0.11350838,-0.27313024482739884
Nsit Ubium,2024,0.6707007,0.04184729,-1.2288839,-0.26490736,-0.10481917,0.10911112,-0.27313024482739884
Urue Offong/Oruko,2024,0.6393573,-0.40750235,1.3038195,-0.27637675,0.03225899,0.120716035,-0.27313024482739884
Abak,2024,0.7261345,0.083694786,-0.034142714,-0.25561363,-0.2373336,0.11339155,-0.27313024482739884
Nkanu East,2024,-0.79301953,-0.29162776,0.72253114,-0.25605142,-0.09642538,-0.05706105,-0.27313024482739884
Igbo-Eze-South,2024,-0.6508938,0.040569384,-0.30319932,-0.23885952,0.19433142,0.14830108,-0.27313024482739884
Nsukka,2024,0.14362915,-0.39139184,-1.1779845,-0.017645486,-0.10038035,0.09214834,-0.27313024482739884
Tai,2024,0.88585424,-0.13679504,-0.25760806,-0.23781043,-0.17231171,0.11851663,-0.2719856786184726
Ife North,2024,0.47754246,0.12443715,-1.2627167,-0.30415055,-0.07857218,0.06635334,-0.27313024482739884
Ayedade,2024,-0.74058336,0.16587064,-0.7225673,0.111366786,-0.12137206,-0.049774516,-0.26225686584260127
Ayedire,2024,-0.45300755,0.17381184,-0.9363385,-0.08397538,0.12084167,0.023259634,-0.27313024482739884
Ahoada East,2024,0.43558392,-0.1347106,1.1581094,-0.25343016,-0.20584463,0.078724526,-0.27313024482739884
Iseyin,2024,0.2168552,-0.52682585,-1.2306874,0.32330328,-0.11864919,-0.13043442,-0.1724084184419044
Itesiwaju,2024,0.82744676,0.7305132,-0.8703765,0.30067447,0.04702147,-0.13575755,0.003568636180479721
Kajola,2024,0.84668505,-0.79083484,-1.2366241,0.2973245,0.27380663,0.07229016,-0.27313024482739884
Nkanu West,2024,-0.02163837,-0.37009707,1.2605951,-0.2469888,-0.23995903,0.10273036,-0.27313024482739884
Afikpo North,2024,-0.66809785,-0.4634528,-1.2371452,-0.25341845,0.3787458,0.12261357,-0.26712127223053717
Donga,2024,-0.95099205,0.5452125,-0.9131403,0.31242275,0.33102718,-0.1579114,0.9927599822448396
Oji-River,2024,-1.1641495,-0.26996484,-1.2397938,-0.28970668,-0.29047486,-0.02315343,-0.27313024482739884
Oyun,2024,-0.44463134,0.1145888,-1.2038091,-0.17199099,-0.09165862,-0.052281562,-0.27313024482739884
Ogbia,2024,0.7129334,0.35844946,-0.30041486,-0.018789813,0.08733342,0.009920023,0.03447192382148369
Asari-Toru,2024,1.1233696,-0.6982827,0.0856672,0.23365827,0.3433959,0.15291132,0.5103253251824991
Uyo,2024,0.5214802,-0.7821084,-0.76209134,-0.25748843,-0.4255243,0.10613655,-0.27313024482739884
Ikono,2024,0.81056726,-0.75112283,0.21585758,-0.2960256,0.03311944,0.10100429,-0.24308538184308948
Baruten,2024,-0.71046895,0.7765152,-1.1162269,0.38624316,0.048497446,-0.13178112,0.7867380646381461
Lagelu,2024,-1.106055,-0.14539826,0.4485302,-0.2618844,-0.35050648,0.07578492,-0.27313024482739884
Idah,2024,-1.1193912,-0.7145881,-0.017883563,-0.255558,0.047068205,0.07571123,-0.0759787153398825
Machina,2024,-0.36206195,0.37701115,0.89914644,0.21123132,0.3151729,-0.14877178,1.8640610087898137
Ibaji,2024,-1.0984529,-0.6439119,0.68700755,0.10566412,0.3574993,-0.115888886,0.8794479275611583
Municipal Area Council,2024,1.0755794,0.1313183,-0.35973918,0.1657941,-0.36663717,0.12256673,-0.2696965462006205
Kaiama,2024,-0.7921131,0.72223926,-1.1461418,0.38335004,0.018470487,-0.14558265,1.5327090913057153
Bakura,2024,0.92640007,0.5298682,0.40534008,0.31100714,0.06409994,-0.082688056,0.8330929960996521
Nguru,2024,0.70474386,0.50879943,0.76823944,0.08763644,-0.15316094,-0.01981765,-0.1532369344423926
Gummi,2024,0.53624,0.7235355,-0.71869075,0.30244273,0.3436412,-0.13595891,0.2665327226812453
Ajingi,2024,0.94829005,-0.6602524,-0.05094277,0.05021277,0.24594846,-0.008351826,-0.16983314447182063
Port-Harcourt,2024,1.0425432,-0.51220393,0.22315852,-0.26459086,-0.37409607,0.16142638,-0.25767860100689666
Augie,2024,-0.33414894,0.26175892,1.1286832,0.13821656,0.19901557,-0.07256089,-0.08828280208583798
Kebbe,2024,0.6405312,0.7214691,0.16441211,0.31261787,0.14278376,-0.123371005,0.19328048530997644
Surulere,2024,-0.020497615,-0.084557034,1.0436754,-0.09795815,0.004895492,-0.055465754,-0.27313024482739884
Ringim,2024,0.93287146,0.4606509,1.1898026,0.026088553,-0.016040215,-0.038999733,0.02502925259784362
Emuoha,2024,1.1368765,0.5903683,-1.1545424,0.17994688,-0.31070042,0.03899039,-0.21819106679894723
Isi-Uzo,2024,-0.474317,-0.4158602,-0.78522116,0.0662082,0.3309105,-0.0670284,-0.19129376088918454
Yenegoa,2024,0.028093299,0.04414726,0.084254175,0.104984485,-0.31220993,0.095158085,-0.24880821288771993
Ilorin East,2024,-0.086064875,-0.088941015,-1.1685848,0.15970184,-0.32993245,0.091909036,-0.1984472996949725
Alkaleri,2024,0.6415084,0.7160148,1.1441729,0.3252215,0.19476771,-0.121110536,0.7280790464306847
Omumma,2024,0.08997005,-0.7235,0.11136703,-0.2721504,0.3833633,0.05811272,-0.27313024482739884
Birnin Kudu,2024,0.95458484,-0.36108312,1.2507088,0.10061127,0.017658427,-0.032856215,0.2994390011878701
Takum,2024,-1.0771308,-0.16054374,0.21460938,0.28053463,0.36958304,-0.13387175,0.43163639831883144
Esan South-East,2024,0.117523015,0.42400667,-0.98776066,0.18005368,0.29123515,-0.07388444,-0.16983314447182063
Ifedayo,2024,-1.0172219,-0.5521005,-0.95927054,-0.26642305,0.3777315,0.031975668,-0.27313024482739884
Ori Ire,2024,-0.22811805,-0.08143599,-1.232861,0.26009288,-0.29050466,-0.17034638,-0.24852207133548826
Ifelodun,2024,-0.82568574,0.1698604,-0.99132186,0.25094816,-0.15118307,-0.16018309,0.1738228597582334
Maradun,2024,0.46883437,0.2724122,0.39633682,0.26889148,0.21707317,-0.1350371,0.875441945829917
Aninri,2024,0.5233686,0.41431862,-1.217681,-0.17972441,0.2650847,0.11234128,-0.27313024482739884
Abakaliki,2024,-1.126972,-0.48696068,-1.0353332,-0.25488776,-0.20516308,0.032855555,-0.27313024482739884
Pategi,2024,-0.5382498,-0.44521272,-1.1806489,0.31073436,0.103126176,-0.17355405,0.446229617482639
Biriniwa,2024,0.66143197,0.35986108,0.03266639,0.07309109,0.22446184,-0.12701468,1.3739005298172224
Ussa,2024,-1.1096438,-0.05933625,-0.6475347,-0.13341384,0.38146394,-0.09522347,0.33864039384358785
Silame,2024,-0.25029093,0.19835347,1.0161986,0.09606494,0.32583886,-0.031007193,0.02417082794114903
Takai,2024,0.8087681,-0.65183985,-0.99363536,-0.17696275,0.037355848,0.029676083,-0.26254300739483255
Bwari,2024,0.6210227,-0.4206755,-0.59193796,0.14792335,-0.37967208,0.095370375,-0.27313024482739884
Edu,2024,-0.23163898,-0.051232204,-0.9671187,0.20589012,0.1118481,-0.13627946,0.15808507438549954
Jema'A,2024,0.41085702,0.605796,0.061510768,0.1969846,-0.17476125,0.0009281598,-0.2350734183806069
Gumel,2024,0.7438342,-0.6540683,1.0439138,-0.29107362,-0.08862627,0.061227486,-0.12204750524915697
Binji,2024,0.16957279,0.7304476,-0.07286401,0.27989355,0.35094675,-0.047645755,0.009863750329573099
Kware,2024,0.013592767,-0.40396136,0.8121682,0.08789732,0.2594506,-0.034319192,-0.26998268775285217
Bunza,2024,-0.013534928,-0.048740543,0.98399055,0.12357265,-0.13874641,-0.09415454,0.2839873573673679
Mopa-Muro,2024,-1.0797772,0.3155985,-0.011493363,0.2815612,-0.08623938,-0.13497722,0.12889863605788476
Sokoto North,2024,1.1294398,-0.72579706,-0.98194647,-0.26512048,-0.16050108,0.15680873,-0.27313024482739884
Musawa,2024,-0.5876085,-0.5115544,1.3052421,-0.25537905,0.21017188,-0.04364546,-0.27313024482739884
Ethiope West,2024,0.80064034,0.0046506235,-1.1980867,0.17077965,-0.32181063,0.090097725,-0.2468052220220991
Ishielu,2024,-0.766806,-0.33321452,-1.0276785,-0.24959822,-0.09899194,-0.059911236,-0.2230554731868831
Sakaba,2024,-1.0128942,0.61169297,-0.44816285,0.09407025,0.28153682,-0.13170174,0.5048886356901002
Kudan,2024,0.032835525,-0.2703263,1.1639332,-0.2750583,-0.012562518,0.05828685,-0.27313024482739884
Kachia,2024,-0.022088224,-0.052673686,1.113898,0.27567822,-0.08092156,-0.123836316,0.3068786815458893
Sabon Birni,2024,0.5842982,0.33310282,1.1086476,0.21106389,0.31771812,-0.11894313,-0.036205039579701385
Uzo-Uwani,2024,-0.58429813,0.772435,-0.6931642,0.1370278,0.31718913,-0.04860889,-0.11861380662237862
Jaba,2024,0.052084338,-0.6062162,0.5486748,-0.090823434,0.07599971,-0.0019955705,-0.1778451079343032
Ibesikpo Asutan,2024,0.49169496,-0.6462064,-0.053063508,-0.2724912,-0.36117816,0.10219726,-0.27313024482739884
Sokoto South,2024,0.80418396,-0.64941233,-1.0125566,-0.2582743,-0.18981804,0.16642313,-0.27313024482739884
Yabo,2024,0.8771107,0.7007496,1.1651047,0.25054884,-0.099699624,-0.020923337,0.15665436662434204
Damboa,2024,1.0786377,0.5456207,-1.1726769,0.36444026,0.30871108,-0.18645068,0.02359854483668611
Matazu,2024,-0.6847421,0.17052585,-1.2311977,-0.27420267,0.3663507,-0.04490181,0.20243701498138525
Sandamu,2024,-0.028424583,-0.74913293,0.62103033,-0.2863679,0.05109396,0.013035316,-0.20016414900836169
Mashi,2024,0.020435283,0.05000912,-0.79817307,-0.1603716,0.16933553,-0.06758476,0.9103512152021622
Dan Musa,2024,-0.68618965,0.13457945,-0.2832896,0.20382285,0.34604225,-0.086331435,0.9784529046332637
Kura,2024,0.72393113,0.0086148335,0.3679623,-0.26179543,-0.28158402,0.11646504,-0.23564570148506983
Lere,2024,0.48693222,-0.39426386,1.2258241,0.17288893,-0.17818224,-0.10227382,0.33320370435118907
Zango,2024,0.4599996,-0.2551931,0.6010062,-0.29715833,0.19921954,-0.028657053,0.2788368094272008
Wurno,2024,0.8593658,0.68896806,-0.010722128,0.107623205,0.37050685,0.029529292,-0.22877830423151355
Gudu,2024,0.3976716,0.7886392,-1.2320526,0.3023275,0.3038948,-0.14617477,0.4997380877499331
Gwiwa,2024,0.66832227,0.07302292,1.2742594,-0.29928255,0.14025697,0.0074009188,-0.19873344124720416
Birnin Kebbi,2024,0.13924387,-0.65604866,-0.47905368,0.07012612,-0.19507016,-0.029075455,-0.12376435456254616
Suru,2024,-0.5203271,0.49872965,1.2987072,0.1379006,0.06353844,-0.10476642,0.4078866494836154
Numan,2024,-0.9504588,-0.10980247,1.0750257,0.12811321,-0.25953215,-0.099482924,-0.23936554166407945
Biu,2024,0.78946424,0.73409456,0.10046811,0.35032904,0.38022384,-0.12197015,0.012725165851888123
Kaduna South,2024,0.9064086,-0.68543065,-0.87741077,-0.25474903,-0.3189729,0.16818145,-0.27313024482739884
Dikwa,2024,0.8862436,0.6793993,1.261428,0.32133192,0.30466378,-0.13376908,-0.17498369241198777
Zaria,2024,0.88534075,-0.19623744,0.8173475,-0.06631881,-0.22738159,0.15188627,-0.27313024482739884
Kalgo,2024,-0.6319438,0.4039446,0.981116,0.0146547025,-0.19083607,-0.049235083,0.23763242590586175
Yankwashi,2024,0.7741453,-0.71393996,1.0163462,-0.28906307,0.23497427,0.0018717161,0.13948587349045108
Kaura,2024,0.6674396,-0.28896526,0.37453434,-0.0013778704,0.09841765,0.08144645,-0.07082816739971537
Lamurde,2024,-0.20536314,-0.24033715,1.293363,0.09022748,-0.1338514,-0.11269813,-0.07769556465327167
Monguno,2024,-0.029909987,0.6952381,-0.2518261,0.27870062,0.34511712,-0.14543995,-0.15981819014371765
Enugu East,2024,-0.34449634,-0.5642293,-1.2371317,0.07288798,-0.36263764,0.12921429,-0.27313024482739884
Ngala,2024,1.0797766,0.7084366,0.60757977,0.3364874,0.34984684,-0.02455247,-0.13835757372635374
Gubio,2024,1.0645198,0.7165303,0.47903013,0.29126823,0.32934776,-0.12297513,-0.2427992402908578
Yagba East,2024,-0.356141,0.5012125,-0.7817994,0.26375285,0.24454431,-0.086293615,-0.10459287056303436
Chibok,2024,-0.60113287,0.21016657,0.7230232,0.20545545,0.31383857,-0.13443723,-0.24308538184308948
Tureta,2024,-0.06894214,0.71490335,1.1358886,0.32076734,0.038121946,-0.12151042,0.8436802335322184
Gashaka,2024,-0.46625248,-0.30653542,1.2789613,0.32542673,0.038974594,-0.12446341,1.4880710091575984
Bauchi,2024,0.0075006066,0.41439834,0.88129556,0.20509401,-0.33653483,-0.03933681,-0.2359318430373015
Hawul,2024,0.050049838,-0.23202185,0.90008706,0.19627768,0.3045131,-0.14337519,-0.13606844130850124
Uruan,2024,0.950506,0.4400307,1.2472358,0.21575576,0.0010067577,0.13721496,-0.22076634076903098
Mayo-Belwa,2024,-0.96404636,-0.52188915,0.59379524,0.05988681,-0.09545804,-0.16974004,0.694600484819597
Mubi South,2024,-0.7400553,-0.2921675,1.3584265,-0.26010916,0.008872409,-0.0102014635,-0.14379426321875255
Etsako West,2024,0.009290994,0.3935509,-0.8272231,0.17757407,-0.31535107,-0.009968866,-0.26168458273813794
Fune,2024,0.8824212,0.52624303,0.6398574,0.2999567,0.08926501,-0.14671092,1.8311547302831892
Mobbar,2024,1.0506792,0.71243405,0.59788024,0.31049162,0.3388068,-0.13231532,-0.17755896638207153
Potiskum,2024,0.97691464,0.5101672,-0.79856396,0.05370813,-0.17185834,0.11550548,-0.15523992530801303
Gwoza,2024,1.0838076,0.68783486,-0.88557667,0.37297985,0.32271242,-0.14716184,0.12288966346102304
Guzamala,2024,0.9881834,0.5260307,0.60167116,0.3185762,0.3141487,-0.16196373,-0.1655410211883477
Maiha,2024,-0.77535284,0.76670605,0.99218905,0.17915356,0.22121812,-0.12402467,0.17668427528054842
Gulani,2024,-0.24918066,0.5414698,1.3294023,0.27298695,0.2897751,-0.13683145,0.9166463293512556
Zing,2024,-0.78616333,-0.25313553,0.43465912,-0.102043584,0.010054452,-0.07327037,0.49258454894414516
Orelope,2024,0.6305146,-0.21605408,-0.8667672,0.31035915,0.11118223,-0.106059246,-0.021897961968125455
Nsit Ibom,2024,0.658098,-0.15481544,-0.25772166,-0.23538397,-0.19922495,0.115599304,-0.27313024482739884
Fufore,2024,-0.74053013,-0.15972462,0.8691141,0.20442395,0.2280984,-0.1365682,0.7323711697141576
Mkpat Enin,2024,0.7827955,-0.60974765,-1.2310948,-0.30149424,0.086866,0.08726277,-0.27141339551400967
Owan West,2024,-0.48264062,0.47430626,-1.1905589,0.24805564,-0.17405467,-0.04769762,-0.21590193438109512
Kaga,2024,0.9046783,0.188562,1.298416,0.3425146,-0.13401905,-0.12816599,-0.1426496970098263
Karim Lamido,2024,-1.0960797,-0.3911439,1.1646729,0.28839016,0.35352263,-0.11607724,0.5186234301972132
Kukawa,2024,1.1520762,0.71601564,-0.6829306,0.3648042,0.35796684,-0.14580905,0.007288476359489334
Gombi,2024,-0.54601234,0.64196444,1.3518255,0.25961775,-0.019607149,-0.12860435,0.03218279140363158
Guyuk,2024,-0.23244445,-0.16687147,1.2803606,-0.03289399,0.23254892,-0.0068052565,0.019878704657676088
Tudun Wada,2024,1.0133291,0.555297,1.217967,0.23844287,0.178414,0.009085169,-0.20130871521728752
Saki West,2024,-0.23078261,0.7550336,-1.2052319,0.36207134,-0.1238542,-0.020790324,-0.07111430895194663
Toungo,2024,-1.1053985,0.5587341,1.054018,0.33746654,0.16985635,-0.11097673,0.6634110556263617
Abua/Odual,2024,1.1221184,0.6971437,0.089180484,0.11316623,0.37012804,0.16225222,-0.16754401205396854
Bungudu,2024,-0.06987818,0.4216787,1.2339194,0.09073707,-0.16197859,-0.072243646,0.00042107910593303224
Shani,2024,-0.20482084,0.10897558,1.1438639,0.06795917,0.31622252,-0.12918709,-0.2213386238734939
Shagari,2024,0.60046387,0.65427065,0.7934262,0.29763713,-0.02681841,-0.07246681,0.015014298269740222
Yunusari,2024,0.025019621,0.38970482,0.36822033,0.2822685,0.32321382,-0.1341128,1.4594568539344464
Ganye,2024,-0.54129463,-0.022680156,0.21797301,0.21872005,0.013316301,-0.12766433,0.1354798917592098
Jada,2024,-0.6658336,-0.28698245,-0.1263427,0.25085747,0.09109277,-0.14295644,0.4662595261388454
Bali,2024,-0.72061145,-0.29932994,0.91113025,0.3391608,0.1533597,-0.11423904,1.2811906668942104
Shelleng,2024,-0.27802026,0.23666671,1.2577122,0.12175476,0.13114877,-0.090669826,0.14578098763954445
Okitipupa,2024,0.53947026,0.57595813,-1.2048473,0.2195535,-0.20436051,0.07812629,-0.22477232250027226
Bayo,2024,-0.34872904,0.16834593,0.06986933,0.09827115,0.32068914,-0.13501242,-0.13749914906965915
Ikot Abasi,2024,0.50588197,0.17208152,0.9308704,-0.2684896,-0.22715421,0.0803115,-0.2376486923506907
Maiduguri,2024,1.0936387,-0.68979245,-0.3033024,-0.2421332,-0.11379264,0.14393258,-0.27313024482739884
Gujba,2024,0.94037545,0.73711824,0.8336055,0.3174574,0.30243888,-0.140373,1.245136831313039
Esan North-East,2024,0.24146041,-0.09101008,-1.1805376,0.14323777,-0.0031821006,0.062034957,-0.27284410327516717
Tafawa-Balewa,2024,-0.11109953,0.16948697,1.08806,0.1199367,0.12350526,-0.09497457,-0.07082816739971537
Nangere,2024,-0.9845262,0.28169206,1.2194668,-0.11441465,0.02773523,-0.117856115,0.18097639856402137
Ika,2024,0.21285984,-0.65318567,-1.2778591,-0.27575338,0.34438443,0.09465952,-0.27313024482739884
Dambam,2024,0.18306485,-0.31176493,0.9042172,0.047243755,0.092850484,-0.08050383,-0.09772547330947806
Ganjuwa,2024,0.037814233,0.67853546,-0.07817726,0.22254321,0.11349534,-0.13979405,1.106072036928521
Nganzai,2024,1.089615,0.16258931,-1.2101579,0.38588622,0.31863427,-0.17329097,-0.20674540470968672
Ahoada West,2024,1.0678259,0.117737375,0.006476263,0.0641321,0.022099067,0.1490091,-0.26654898912607383
Song,2024,-0.51471144,-0.67174274,1.353669,0.27823013,-0.09538288,-0.14650817,0.7687111468475604
Oshimili North,2024,0.61752045,-0.2022263,0.75084955,0.05801446,-0.38034043,-0.016848737,-0.25624789324573916
Gokana,2024,1.013717,-0.68940973,1.2261206,0.0743592,0.037382323,0.14277966,-0.25624789324573916
Bukkuyum,2024,0.8706304,0.7243631,-0.74036753,0.28035548,0.350171,-0.12578045,1.4030869681448372
Damaturu,2024,0.017960561,0.69915456,-0.876119,0.3092796,-0.33060518,-0.15510933,-0.12118908059246239
